source_id,source_type,source_date,source_tablet,source_title,source_filename,source_archive_filename,source_archive_path,target_id,target_type,target_date,target_tablet,target_title,target_filename,target_archive_filename,target_archive_path,target_path,status
MED-0269,meditation,2026-06-23,V,"06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness","06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness-Public Spoken Word — PLAUD Note Prompt.md","06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness.md","PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness.md",MED-0043,meditation,2026-03-28,I,03-28 Sermon Reflection_ Divine Standards and Refusing the Valley - Prophet Lovy L. Elias,03-28 Sermon Reflection_ Divine Standards and Refusing the Valley - Prophet Lovy L. Elias-Summary.md,03-28 Sermon Reflection_ Divine Standards and Refusing the Valley - Prophet Lovy L. Elias-Summary.md,PLAUD-Meditations-Corpus/PLAUD Meditations/March/03-28 Sermon Reflection_ Divine Standards and Refusing the Valley - Prophet Lovy L. Elias-Summary.md,Personal Space/memo/PLAUD Meditations/March/03-28 Sermon Reflection_ Divine Standards and Refusing the Valley - Prophet Lovy L. Elias-Summary.md,ok
MED-0269,meditation,2026-06-23,V,"06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness","06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness-Public Spoken Word — PLAUD Note Prompt.md","06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness.md","PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness.md",MED-0388,meditation,2026-07-26,V,"07-26 at 11_13 — Turning the Cheek, the Just Weight, and the Altar Built in the Marketplace","07-26 at 11_13 — Turning the Cheek, the Just Weight, and the Altar Built in the Marketplace-Public Spoken Word — PLAUD Note Prompt.md","07-26 at 11_13 — Turning the Cheek, the Just Weight, and the Altar Built in the Marketplace.md",,"Personal Space/memo/PLAUD Meditations/July/07-26 at 11_13 — Turning the Cheek, the Just Weight, and the Altar Built in the Marketplace-Public Spoken Word — PLAUD Note Prompt.md",ok
MED-0269,meditation,2026-06-23,V,"06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness","06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness-Public Spoken Word — PLAUD Note Prompt.md","06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness.md","PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness.md",MED-0415,meditation,2026-08-16,V,"08-16 at 19_10 — The Wilderness, the Marketplace, and the Cornerstone","08-16 at 19_10 — The Wilderness, the Marketplace, and the Cornerstone-Meditation.md","08-16 at 19_10 — The Wilderness, the Marketplace, and the Cornerstone-Meditation.md",,"Personal Space/memo/PLAUD Meditations/August/08-16 at 19_10 — The Wilderness, the Marketplace, and the Cornerstone-Meditation.md",ok
MED-0269,meditation,2026-06-23,V,"06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness","06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness-Public Spoken Word — PLAUD Note Prompt.md","06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness.md","PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness.md",MED-0257,meditation,2026-06-22,V,"06-22 at 06_14 — The Trap Dressed as a Blessing, the Door Dressed as a Wall","06-22 at 06_14 — The Trap Dressed as a Blessing, the Door Dressed as a Wall-Public Spoken Word — PLAUD Note Prompt.md","06-22 at 06_14 — The Trap Dressed as a Blessing, the Door Dressed as a Wall.md","PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-22 at 06_14 — The Trap Dressed as a Blessing, the Door Dressed as a Wall.md","Personal Space/memo/PLAUD Meditations/June/06-22 at 06_14 — The Trap Dressed as a Blessing, the Door Dressed as a Wall-Public Spoken Word — PLAUD Note Prompt.md",ok
MED-0269,meditation,2026-06-23,V,"06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness","06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness-Public Spoken Word — PLAUD Note Prompt.md","06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness.md","PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 16_51 — Covenant, Commerce, and the Holy Weight of Witness.md",MED-0440,meditation,2026-08-28,VII,08-28 at 16_56 — The Money on the Table and the Sober Word,08-28 at 16_56 — The Money on the Table and the Sober Word-Meditation.md,08-28 at 16_56 — The Money on the Table and the Sober Word-Meditation.md,,Personal Space/memo/PLAUD Meditations/August/08-28 at 16_56 — The Money on the Table and the Sober Word-Meditation.md,ok
MED-0270,meditation,2026-06-23,V,"06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood","06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood-Public Spoken Word — PLAUD Note Prompt.md","06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood.md","PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood.md",MED-0004,meditation,2026-02-25,I,"02-25 Personal Meditation_ Divine Providence, Judas, and the Abolition of Binary Judgment","02-25 Personal Meditation_ Divine Providence, Judas, and the Abolition of Binary Judgment.md","02-25 Personal Meditation_ Divine Providence, Judas, and the Abolition of Binary Judgment.md","PLAUD-Meditations-Corpus/PLAUD Meditations/Feb/02-25 Personal Meditation_ Divine Providence, Judas, and the Abolition of Binary Judgment.md","Personal Space/memo/PLAUD Meditations/Feb/02-25 Personal Meditation_ Divine Providence, Judas, and the Abolition of Binary Judgment.md",ok
MED-0270,meditation,2026-06-23,V,"06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood","06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood-Public Spoken Word — PLAUD Note Prompt.md","06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood.md","PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood.md",MED-0119,meditation,2026-04-27,II,"04-27 at 17_57 — Corpus Topology, Mantle-Throwing Season, and Covenantal Witness","04-27 at 17_57 — Corpus Topology, Mantle-Throwing Season, and Covenantal Witness-Public Spoken Word — PLAUD Note Prompt.md","04-27 at 17_57 — Corpus Topology, Mantle-Throwing Season, and Covenantal Witness.md","PLAUD-Meditations-Corpus/PLAUD Meditations/April/04-27 at 17_57 — Corpus Topology, Mantle-Throwing Season, and Covenantal Witness.md","Personal Space/memo/PLAUD Meditations/April/04-27 at 17_57 — Corpus Topology, Mantle-Throwing Season, and Covenantal Witness-Public Spoken Word — PLAUD Note Prompt.md",ok
MED-0270,meditation,2026-06-23,V,"06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood","06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood-Public Spoken Word — PLAUD Note Prompt.md","06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood.md","PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood.md",MED-0449,meditation,2026-08-30,VIII,08-30 at 08_38 — The Man in the Mirror and the Christ Who Stands Between,08-30 at 08_38 — The Man in the Mirror and the Christ Who Stands Between-Meditation.md,08-30 at 08_38 — The Man in the Mirror and the Christ Who Stands Between-Meditation.md,,Personal Space/memo/PLAUD Meditations/August/08-30 at 08_38 — The Man in the Mirror and the Christ Who Stands Between-Meditation.md,ok
MED-0270,meditation,2026-06-23,V,"06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood","06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood-Public Spoken Word — PLAUD Note Prompt.md","06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood.md","PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood.md",MED-0417,meditation,2026-08-17,VI/VII,"08-17 at 19_05 — The Name the Darkness Could Not Speak, and the Servant Who Learned to Wait","08-17 at 19_05 — The Name the Darkness Could Not Speak, and the Servant Who Learned to Wait-Meditation.md","08-17 at 19_05 — The Name the Darkness Could Not Speak, and the Servant Who Learned to Wait-Meditation.md",,"Personal Space/memo/PLAUD Meditations/August/08-17 at 19_05 — The Name the Darkness Could Not Speak, and the Servant Who Learned to Wait-Meditation.md",ok
MED-0270,meditation,2026-06-23,V,"06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood","06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood-Public Spoken Word — PLAUD Note Prompt.md","06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood.md","PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood.md",MED-0052,meditation,2026-03-31,I,03-31 Personal Meditation_ Standing Still While Heaven Clothes You,03-31 Personal Meditation_ Standing Still While Heaven Clothes You-Summary.md,03-31 Personal Meditation_ Standing Still While Heaven Clothes You-Summary.md,PLAUD-Meditations-Corpus/PLAUD Meditations/March/03-31 Personal Meditation_ Standing Still While Heaven Clothes You-Summary.md,Personal Space/memo/PLAUD Meditations/March/03-31 Personal Meditation_ Standing Still While Heaven Clothes You-Summary.md,ok
MED-0271,meditation,2026-06-23,V,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness-Public Spoken Word — PLAUD Note Prompt.md,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness.md,PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness.md,MED-0050,meditation,2026-03-30,I,"03-30 @ 10_20 Reflection_ Enter With Nothing — Striving, Abiding, and the Secret Place That Undoes Us","03-30 @ 10_20 Reflection_ Enter With Nothing — Striving, Abiding, and the Secret Place That Undoes Us-Summary.md","03-30 @ 10_20 Reflection_ Enter With Nothing — Striving, Abiding, and the Secret Place That Undoes Us-Summary.md","PLAUD-Meditations-Corpus/PLAUD Meditations/March/03-30 @ 10_20 Reflection_ Enter With Nothing — Striving, Abiding, and the Secret Place That Undoes Us-Summary.md","Personal Space/memo/PLAUD Meditations/March/03-30 @ 10_20 Reflection_ Enter With Nothing — Striving, Abiding, and the Secret Place That Undoes Us-Summary.md",ok
MED-0271,meditation,2026-06-23,V,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness-Public Spoken Word — PLAUD Note Prompt.md,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness.md,PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness.md,MED-0257,meditation,2026-06-22,V,"06-22 at 06_14 — The Trap Dressed as a Blessing, the Door Dressed as a Wall","06-22 at 06_14 — The Trap Dressed as a Blessing, the Door Dressed as a Wall-Public Spoken Word — PLAUD Note Prompt.md","06-22 at 06_14 — The Trap Dressed as a Blessing, the Door Dressed as a Wall.md","PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-22 at 06_14 — The Trap Dressed as a Blessing, the Door Dressed as a Wall.md","Personal Space/memo/PLAUD Meditations/June/06-22 at 06_14 — The Trap Dressed as a Blessing, the Door Dressed as a Wall-Public Spoken Word — PLAUD Note Prompt.md",ok
MED-0271,meditation,2026-06-23,V,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness-Public Spoken Word — PLAUD Note Prompt.md,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness.md,PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness.md,MED-0403,meditation,2026-08-11,V,08-11 at 02_11 — When the Ache Is Real But the Altar Is Wrong,08-11 at 02_11 — When the Ache Is Real But the Altar Is Wrong-Public Spoken Word — PLAUD Note Prompt.md,08-11 at 02_11 — When the Ache Is Real But the Altar Is Wrong.md,,Personal Space/memo/PLAUD Meditations/August/08-11 at 02_11 — When the Ache Is Real But the Altar Is Wrong-Public Spoken Word — PLAUD Note Prompt.md,ok
MED-0271,meditation,2026-06-23,V,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness-Public Spoken Word — PLAUD Note Prompt.md,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness.md,PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness.md,MED-0416,meditation,2026-08-17,VI/VII,08-17 Sermon Reflection_ _He Gave Jesus_ — The One Door God Pointed To,08-17 Sermon Reflection_ _He Gave Jesus_ — The One Door God Pointed To-Meditation.md,08-17 Sermon Reflection_ _He Gave Jesus_ — The One Door God Pointed To-Meditation.md,,Personal Space/memo/PLAUD Meditations/August/08-17 Sermon Reflection_ _He Gave Jesus_ — The One Door God Pointed To-Meditation.md,ok
MED-0271,meditation,2026-06-23,V,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness-Public Spoken Word — PLAUD Note Prompt.md,06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness.md,PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 21_25 — When the Door Shines Like Gold but Leads Into Darkness.md,MED-0270,meditation,2026-06-23,V,"06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood","06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood-Public Spoken Word — PLAUD Note Prompt.md","06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood.md","PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood.md","Personal Space/memo/PLAUD Meditations/June/06-23 at 18_59 — Raised a Killer, Covered by Blood_ Identity, Intercession, and the Architecture of Brotherhood-Public Spoken Word — PLAUD Note Prompt.md",ok
MED-0272,meditation,2026-06-23,V,06-23 — Where Is Your Faith_ The Testimony of Commissioned Works — Brother Samuel's Testimony,06-23 — Where Is Your Faith_ The Testimony of Commissioned Works — Brother Samuel's Testimony-Public Spoken Word — PLAUD Note Prompt.md,06-23 — Where Is Your Faith_ The Testimony of Commissioned Works — Brother Samuel's Testimony.md,PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 — Where Is Your Faith_ The Testimony of Commissioned Works — Brother Samuel's Testimony.md,EXT-CORPUS-MAP,external,,,PLAUD Meditations Corpus Map,PLAUD Meditations Corpus Map — How the Meditations Read Each Other.md,PLAUD Meditations Corpus Map — How the Meditations Read Each Other.md,,Personal Space/memo/PLAUD Meditations Corpus Map — How the Meditations Read Each Other.md,external
MED-0272,meditation,2026-06-23,V,06-23 — Where Is Your Faith_ The Testimony of Commissioned Works — Brother Samuel's Testimony,06-23 — Where Is Your Faith_ The Testimony of Commissioned Works — Brother Samuel's Testimony-Public Spoken Word — PLAUD Note Prompt.md,06-23 — Where Is Your Faith_ The Testimony of Commissioned Works — Brother Samuel's Testimony.md,PLAUD-Meditations-Corpus/PLAUD Meditations/June/06-23 — Where Is Your Faith_ The Testimony of Commissioned Works — Brother Samuel's Testimony.md,MED-0109,meditation,2026-04-20,II,"04-20 at 10_34 Call Reflection_ Holy Spirit Compulsion, Brotherhood, and Covenant Prayer","04-20 at 10_34 Call Reflection_ Holy Spirit Compulsion, Brotherhood, and Covenant Prayer-Public Spoken Word — PLAUD Note Prompt.md","04-20 at 10_34 Call Reflection_ Holy Spirit Compulsion, Brotherhood, and Covenant Prayer.md","PLAUD-Meditations-Corpus/PLAUD Meditations/April/04-20 at 10_34 Call Reflection_ Holy Spirit Compulsion, Brotherhood, and Covenant Prayer.md","Personal Space/memo/PLAUD Meditations/April/04-20 at 10_34 Call Reflection_ Holy Spirit Compulsion, Brotherhood, and Covenant Prayer-Public Spoken Word — PLAUD Note Prompt.md",ok
